Date,Symbol,Open,High,Low,Close,Volume,Sigma
1982-11-16,SYNTH,439.94665524037435,440.8222508069006,439.29269155115315,440.1682871176794,505,0.008
1982-11-17,SYNTH,440.2099701137866,440.99473609906886,438.12925580234946,438.9140217876317,529,0.008
1982-11-18,SYNTH,438.64852526853537,445.88349467023556,436.70302706709,443.9379964687902,619,0.008
1982-11-19,SYNTH,444.5051516287564,450.792257502263,434.36959409212244,440.65669996562906,586,0.008
1982-11-22,SYNTH,439.9709985415962,445.1130575473408,436.0344746057642,441.17653361150883,527,0.015
1982-11-23,SYNTH,441.8738455124038,442.24735899376833,438.2413022221542,438.61481570351873,574,0.008
1982-11-24,SYNTH,438.4169521644589,445.33809651507397,427.5834146427191,434.5045589933342,589,0.008
1982-11-25,SYNTH,437.5360897251527,438.3006323114938,436.1121304369301,436.8766730232712,515,0.015
1982-11-26,SYNTH,436.2204725514848,441.7240227913544,429.3732443239141,434.8767945637837,530,0.008
1982-11-29,SYNTH,436.01393672309104,438.13880916876184,430.98432943533476,433.10920188100556,566,0.008
1982-11-30,SYNTH,434.43441700311723,440.0427092744663,428.92874724401867,434.5370395153677,502,0.008
1982-12-01,SYNTH,434.65453058331354,438.28002732127504,432.89933167316735,436.52482841112885,542,0.008
1982-12-02,SYNTH,437.75939203298316,450.6152972865644,431.14661476287955,444.0025200164608,641,0.008
1982-12-03,SYNTH,443.4267833755443,446.4746198964008,431.7827491303378,434.83058565119427,695,0.008
1982-12-06,SYNTH,433.9818983179473,446.0755748801716,428.76475356456086,440.85843012678515,657,0.008
1982-12-07,SYNTH,440.77046516934445,442.11869321591246,434.1725442703964,435.5207723169644,619,0.015
1982-12-08,SYNTH,435.5762628011047,436.84556154247343,431.0695937061592,432.33889244752794,574,0.015
1982-12-09,SYNTH,432.43288035943624,437.2412263611902,429.4620700890179,434.27041609077185,542,0.008
1982-12-10,SYNTH,434.6109420946613,437.2217799362259,433.6308865789803,436.2417244205449,537,0.008
1982-12-13,SYNTH,436.29038432569047,439.2717900780462,429.4495269441116,432.4309326964673,588,0.008
1982-12-14,SYNTH,432.70223326466254,444.98356015479425,419.8065456914663,432.087872581598,514,0.008
1982-12-15,SYNTH,430.8528792934829,437.09645270932464,428.1029833753287,434.3465567911704,580,0.008
1982-12-16,SYNTH,434.65467105132063,444.08086379810004,421.1873516077003,430.6135443544797,593,0.008
1982-12-17,SYNTH,430.72560786657766,440.21615917959866,419.61565864824087,429.10620996126187,537,0.008
1982-12-20,SYNTH,428.0225947524952,433.3349337262319,423.765420213405,429.0777591871417,524,0.008
1982-12-21,SYNTH,428.9794953240295,434.03727985012193,424.8910322540211,429.9488167801136,522,0.008
1982-12-22,SYNTH,428.9434302409541,439.2095291762025,420.92558524879036,431.19168418403876,552,0.008
1982-12-23,SYNTH,431.03285480459584,432.0794793961206,429.34166912782007,430.3882937193448,514,0.008
1982-12-24,SYNTH,431.0637261277739,434.5462660066748,430.60454556025894,434.0870854391598,569,0.008
1982-12-27,SYNTH,434.6270950684796,445.6751746752166,423.85875399451623,434.90683360125325,506,0.008
1982-12-28,SYNTH,433.43070383793486,438.9301077570328,421.06785162589813,426.56725554499604,659,0.015
1982-12-29,SYNTH,427.06536799915017,444.07231223806446,421.1526132319183,438.15955747083257,756,0.015
1982-12-30,SYNTH,438.9200153924886,457.3102935556595,413.89223659249524,432.2825147556661,652,0.015
1982-12-31,SYNTH,430.67020531484485,438.75198559638943,425.8937303769143,433.97551065845886,576,0.008
1983-01-03,SYNTH,433.97428030834766,441.3202545005901,428.6633712831473,436.00934547538975,546,0.008
1983-01-04,SYNTH,435.9395534902551,436.5318421608308,427.43007434581716,428.0223630163929,683,0.008
1983-01-05,SYNTH,428.5307158226062,439.4558298060257,424.01969596288944,434.9448099463089,648,0.008
1983-01-06,SYNTH,432.90638544419545,466.48925395615544,393.59871374755943,427.1815822595194,633,0.015
1983-01-07,SYNTH,427.52687283228363,443.4601900636414,417.52998647462834,433.4633037059861,637,0.008
1983-01-10,SYNTH,432.7401637577077,434.544009666623,425.71435373114764,427.51819964006296,621,0.008
1983-01-11,SYNTH,427.4747187656652,430.09152502436973,418.7542317571313,421.37103801583584,643,0.008
1983-01-12,SYNTH,418.7990569352912,425.9949572165515,412.32319054003784,419.5190908212981,517,0.015
1983-01-13,SYNTH,420.87228014335346,424.80981054643524,417.3561371205154,421.2936675235972,510,0.008
1983-01-14,SYNTH,421.2942514687757,423.73086146778803,420.7513992756817,423.188009274694,544,0.008
1983-01-17,SYNTH,424.0272186166458,425.4222818667605,417.2682400364722,418.6633032865869,627,0.015
1983-01-18,SYNTH,418.48497445831595,429.4423165199904,414.40862781438454,425.365969876059,663,0.008
1983-01-19,SYNTH,426.20306957785147,426.64543241747134,424.5818982702819,425.0242611099018,527,0.008
1983-01-20,SYNTH,425.7595353389461,427.543804203931,418.79228940537035,420.5765582703553,622,0.008
1983-01-21,SYNTH,420.87615562047745,429.87049657885984,416.91728416616473,425.91162512454713,618,0.008
1983-01-24,SYNTH,425.73825191424123,427.6754531557436,425.02648883932545,426.9636900808278,528,0.008
1983-01-25,SYNTH,426.7762112998093,431.7305342369728,423.9688043054769,428.9231272426404,550,0.008
1983-01-26,SYNTH,429.59881758440895,430.03451773237725,428.30544159185774,428.74114173982605,519,0.008
1983-01-27,SYNTH,427.5340072263358,436.65252036072536,423.5826032858267,432.70111642021624,620,0.008
1983-01-28,SYNTH,433.6139264511895,442.3956792722692,421.4086329527599,430.1903857738396,579,0.015
1983-01-31,SYNTH,431.3281364947653,432.99147992845064,428.8764209381753,430.5397643718606,518,0.015
1983-02-01,SYNTH,431.30201238506453,441.38386161138135,424.59961667997635,434.68146590629317,578,0.008
1983-02-02,SYNTH,434.36910313964734,444.4362669559457,426.6944686194741,436.76163243577247,554,0.008
1983-02-03,SYNTH,437.00268843692805,448.21980895179723,428.0012899096835,439.2184104245527,550,0.008
1983-02-04,SYNTH,439.2295183371586,450.85224917455366,429.8003107263465,441.42304156374155,549,0.008
1983-02-07,SYNTH,442.9123031959587,446.55023561616576,428.1649569998031,431.80288942001016,754,0.015
1983-02-08,SYNTH,431.0258818244991,433.2722592120735,426.9676297864462,429.2140071740206,542,0.008
1983-02-09,SYNTH,429.9421418080631,432.3494622061145,423.9139656800806,426.32128607813195,584,0.008
1983-02-10,SYNTH,425.56794117644574,430.2788150618168,425.3533609022302,430.0642347876012,605,0.008
1983-02-11,SYNTH,429.8649299837894,436.1675774687089,419.66378675515205,425.9664342400715,591,0.008
1983-02-14,SYNTH,425.6874286080415,430.5978952332216,425.55784622176344,430.46831284694355,611,0.008
1983-02-15,SYNTH,430.27131838815745,442.21903162630815,421.51187489075573,433.45958812890643,573,0.008
1983-02-16,SYNTH,433.0474207286141,436.8851512401213,428.44527716597736,432.28300767748453,517,0.008
1983-02-17,SYNTH,431.5729716975458,434.78147805348567,422.221428898178,425.4299352541178,643,0.008
1983-02-18,SYNTH,423.24832459682983,423.71025415898436,421.25804158148003,421.71997114363455,536,0.015
1983-02-21,SYNTH,420.84554945288954,428.8031418737609,417.8208667228422,425.7784591437136,616,0.015
1983-02-22,SYNTH,425.78454744204925,432.519522961672,424.945673749045,431.68064926866776,637,0.008
1983-02-23,SYNTH,431.2106648721222,437.0384808587665,422.9803971582641,428.8082131449084,555,0.008
1983-02-24,SYNTH,427.58066304200975,431.6771843145081,425.25314697591074,429.3496682484091,541,0.008
1983-02-25,SYNTH,429.12463204243784,432.571849420938,412.8711806058979,416.3183979843981,802,0.015
1983-02-28,SYNTH,415.0098931975864,422.47909184907604,410.0959588963438,417.56515754783345,561,0.008
1983-03-01,SYNTH,417.16647467498075,417.61437812529437,411.4270233667435,411.87492681705714,627,0.015
1983-03-02,SYNTH,410.46218545412455,412.61732767815295,410.28137509851774,412.43651732254614,547,0.015
1983-03-03,SYNTH,412.75440008633154,420.2779585121414,404.14442722149164,411.6679856473015,526,0.008
1983-03-04,SYNTH,413.03155635539497,416.15945206827683,410.611715537829,413.7396112507109,517,0.008
1983-03-07,SYNTH,412.45651546196086,415.09915809088216,409.70940483689606,412.35204746581735,502,0.008
1983-03-08,SYNTH,411.5906402391545,420.58077072537253,402.74426850549287,411.7343989917109,503,0.008
1983-03-09,SYNTH,410.9886963538312,412.6598610621077,410.19093407551924,411.8620987837958,521,0.008
1983-03-10,SYNTH,412.6332728327083,418.12756455207267,401.82747100155876,407.3217627209231,629,0.015
1983-03-11,SYNTH,407.6421753445371,409.6247836572419,401.9078087664255,403.89041707913026,592,0.008
1983-03-14,SYNTH,403.0193269725392,403.18174689649925,397.03768437568107,397.2001042996411,645,0.015
1983-03-15,SYNTH,398.33049310437565,398.9333689988929,395.1623751878961,395.76525108241333,564,0.008
1983-03-16,SYNTH,395.7018383784429,397.8467910031763,392.64593949577926,394.79089212051264,523,0.008
1983-03-17,SYNTH,395.34914833057405,397.62031758917215,390.5959415181815,392.8671107767796,562,0.008
1983-03-18,SYNTH,392.54507046588736,393.03671920286934,391.14284054192393,391.6344892789059,523,0.008
1983-03-21,SYNTH,391.83666171052124,397.288166880641,383.53286229182055,388.9843674619403,573,0.008
1983-03-22,SYNTH,388.4568532543584,393.74151961800527,387.86474972146226,393.1494160851091,620,0.008
1983-03-23,SYNTH,391.8171612816511,402.4348574228245,391.3540322452842,401.9717283864576,755,0.015
1983-03-24,SYNTH,401.94794083869124,409.0350581466023,396.37146061554233,403.4585779234534,537,0.015
1983-03-25,SYNTH,401.9963462680693,407.15661078581996,399.9778193130856,405.13808383083625,577,0.008
1983-03-28,SYNTH,404.91964395131214,407.76588509537976,398.3923525822359,401.2385937263035,591,0.008
1983-03-29,SYNTH,400.8154717532258,405.12483060360455,397.59927944762444,401.9086382980032,527,0.008
1983-03-30,SYNTH,402.131401453717,404.75036694621366,398.86988689657454,401.4888523890712,515,0.008
1983-03-31,SYNTH,400.6497039926703,404.23819567632233,395.8459610515413,399.4344527351933,530,0.015
1983-04-01,SYNTH,401.05012913999116,401.7350524707213,398.4831762185527,399.1680995492829,547,0.015
1983-04-04,SYNTH,398.5483003729962,402.49171747659,396.80988642484033,400.7533035284341,555,0.008
1983-04-05,SYNTH,399.765632551222,406.3649585329645,396.8536809922581,403.45300697400063,591,0.008
1983-04-06,SYNTH,403.4686783786967,405.7867654036823,399.8843383300897,402.20242535507526,531,0.008
1983-04-07,SYNTH,402.2492237556124,413.69223405138547,389.63757335453596,401.08058365030905,529,0.008
1983-04-08,SYNTH,400.6537792957955,402.0683461320303,394.04833284940247,395.46289968563724,630,0.015
1983-04-11,SYNTH,396.0228348848105,424.0057208441319,380.0511338425597,408.0340198018811,798,0.015
1983-04-12,SYNTH,408.47199509683776,415.6291838657834,403.1946669351909,410.35185570413654,545,0.008
1983-04-13,SYNTH,410.536825131789,415.59531685989515,409.5548486893523,414.61334041745846,598,0.008
1983-04-14,SYNTH,413.96332852415645,423.76120835177494,401.53371170258356,411.33159153020205,563,0.015
1983-04-15,SYNTH,411.8957181098622,419.170431493476,411.28608333255517,418.56079671616897,660,0.008
1983-04-18,SYNTH,419.9148333787575,433.80312314142253,403.95746192231724,417.84575168498225,549,0.008
1983-04-19,SYNTH,419.0228087238264,427.509792354471,415.80557644694466,424.29256007758926,624,0.008
1983-04-20,SYNTH,424.6497630544329,432.533191654296,423.2618428194404,431.14527141930347,651,0.008
1983-04-21,SYNTH,430.38206497630074,442.78914553469997,424.32643901952997,436.7335195779292,646,0.008
1983-04-22,SYNTH,437.3297873533296,455.0406309108512,413.9303856993615,431.6412292568831,630,0.015
1983-04-25,SYNTH,431.9963257067239,432.22200904242715,428.8380581346159,429.06374147031914,568,0.008
1983-04-26,SYNTH,428.72734165901915,435.2045921031538,424.8444065226015,431.32165696673616,560,0.008
1983-04-27,SYNTH,430.3802473312879,435.65487299116546,430.22190195475883,435.4965276146364,618,0.008
1983-04-28,SYNTH,434.87608146462196,449.72448270923303,422.0980357287675,436.9464369733786,547,0.015
1983-04-29,SYNTH,436.76778459877016,440.54137951499985,436.0551659341853,439.828760850415,569,0.008
1983-05-02,SYNTH,439.8102349640222,441.0256115434695,432.7621584540811,433.9775350335284,633,0.015
1983-05-03,SYNTH,434.9110810609699,436.9908663594316,430.0244290311415,432.1042143296032,564,0.008
1983-05-04,SYNTH,433.6745783577552,449.4204158578496,424.69443742043427,440.4402749205287,654,0.015
1983-05-05,SYNTH,441.4809701950576,441.8661829221951,436.37798289291686,436.7631956200544,607,0.008
1983-05-06,SYNTH,436.6374461854705,436.68662835868844,426.8331871308214,426.88236930403934,725,0.015
1983-05-09,SYNTH,427.2572401477822,442.15150247460366,412.59477023064363,427.48903255746507,505,0.008
1983-05-10,SYNTH,426.9481147465146,427.6884980213069,425.60996397787466,426.35034725266695,514,0.008
1983-05-11,SYNTH,425.7157437584514,433.08974690387515,412.57233890476317,419.9463420501869,636,0.008
1983-05-12,SYNTH,419.2934543255367,426.87115938794517,415.6385155099263,423.2162205723348,593,0.008
1983-05-13,SYNTH,424.11742849308257,438.14397037145216,420.6784409228641,434.7049828012337,746,0.015
1983-05-16,SYNTH,433.7508700054372,439.0085709441382,429.383181789763,434.640882728464,520,0.008
1983-05-17,SYNTH,434.5426890586931,442.19797180586784,425.6098354677878,433.2651182149625,529,0.008
1983-05-18,SYNTH,433.0176815728815,433.6694857502542,432.410126071803,433.0619302491757,501,0.008
1983-05-19,SYNTH,433.2401291685668,438.74417997953236,428.3341868341736,433.83823764513915,513,0.008
1983-05-20,SYNTH,434.0829013427394,437.413398323325,432.88894690301345,436.21944388359907,549,0.008
1983-05-23,SYNTH,436.3239134744482,450.41441788971974,427.9766702041367,442.06717461940826,630,0.008
1983-05-24,SYNTH,441.8660166745921,447.1077051343865,437.17679694462123,442.4184854044156,512,0.008
1983-05-25,SYNTH,442.2626658209225,445.16635941388125,438.6509245988308,441.55461819178953,516,0.008
1983-05-26,SYNTH,442.41207330456444,445.8814529786686,436.7987770869904,440.2681567610946,548,0.008
1983-05-27,SYNTH,440.0837195562519,442.4820385900232,435.11443715128325,437.51275618505457,558,0.008
1983-05-30,SYNTH,437.27264606932164,438.0708976934403,435.00686321522437,435.80511483934305,533,0.008
1983-05-31,SYNTH,435.1685393784792,436.05503021041727,432.9470741235127,433.8335649554508,530,0.008
1983-06-01,SYNTH,433.9454925147709,434.5210807860742,429.62222711892235,430.1978153902257,586,0.008
1983-06-02,SYNTH,428.90134230120435,438.4304820229903,417.21092539555065,426.7400651173366,550,0.008
1983-06-03,SYNTH,426.5890936137169,437.0517483397302,420.8068575925083,431.2695123185216,609,0.008
1983-06-06,SYNTH,431.0833879214688,432.23755420725274,430.23320327671405,431.387369562498,507,0.008
1983-06-07,SYNTH,432.18855673443096,434.1689282663607,427.9623392505024,429.94271078243213,552,0.008
1983-06-08,SYNTH,429.3788256265867,432.0662981583349,423.92352646996056,426.61099900170876,564,0.008
1983-06-09,SYNTH,425.5304185593493,437.12846504477557,417.3292476365976,428.92729412202385,579,0.015
1983-06-10,SYNTH,428.88383248670675,428.89956010570216,425.200382409255,425.2161100282504,585,0.008
1983-06-13,SYNTH,424.59450655594105,426.1760132334032,421.28543349142956,422.8669401688917,540,0.008
1983-06-14,SYNTH,422.72483204423673,436.0953097564589,417.0467697544725,430.4172474666947,680,0.008
1983-06-15,SYNTH,429.13082183397455,443.4993242969691,413.6672218807934,428.035724343788,525,0.015
1983-06-16,SYNTH,428.28877436893737,435.206560116162,417.4810322409344,424.398817988159,591,0.008
1983-06-17,SYNTH,424.0916990065959,425.9785771240546,423.36714445134845,425.25402256880716,527,0.015
1983-06-20,SYNTH,425.2007958927269,426.249708440484,420.9082582233758,421.95717077113295,576,0.008
1983-06-21,SYNTH,422.4154232724345,424.06740813851235,420.0587930618711,421.7107779279489,516,0.008
1983-06-22,SYNTH,422.69542409012405,450.4847564803683,403.14846403490117,430.9377964251454,693,0.015
1983-06-23,SYNTH,431.1605838220077,435.0604530558844,430.1502382957376,434.0501075296143,566,0.008
1983-06-24,SYNTH,433.8442917954609,434.14356828342596,426.8207618120085,427.1200382999736,656,0.008
1983-06-27,SYNTH,427.5783557713683,429.8392795640846,420.06062447647986,422.32154826919617,623,0.008
1983-06-28,SYNTH,422.88979837396465,435.0702957596151,401.8875143399291,414.06801172557954,710,0.008
1983-06-29,SYNTH,414.25530371968034,420.29956588158035,407.64771288520234,413.69197504710235,513,0.008
1983-06-30,SYNTH,413.0180242492897,420.20025890947494,407.65643807233477,414.83867273252,543,0.015
1983-07-01,SYNTH,415.05049606691637,421.0649854170679,414.7741802885267,420.7886696386782,637,0.008
1983-07-04,SYNTH,420.65250402054414,427.66028923128783,410.37138819630957,417.37917340705326,578,0.008
1983-07-05,SYNTH,416.66723871008577,427.2959751555206,415.2728943166569,425.9016307620917,719,0.015
1983-07-06,SYNTH,425.6078972627298,429.4242812221779,423.59962465615666,427.41600861560477,542,0.008
1983-07-07,SYNTH,426.2650324296343,436.46503718945024,419.81974451751813,430.0197492773341,587,0.008
1983-07-08,SYNTH,430.54247499493766,432.9316303386126,428.4157585871918,430.80491393086675,506,0.008
1983-07-11,SYNTH,430.2542176990333,437.6411171553702,420.6148721146465,428.0017715709834,552,0.008
1983-07-12,SYNTH,428.52334383619035,439.6121079187849,426.17543086599045,437.264194948585,701,0.008
1983-07-13,SYNTH,436.36660323648886,447.49598158226087,428.6473209434068,439.7766992891788,577,0.008
1983-07-14,SYNTH,440.50557309190503,447.5136250550336,434.01489367175947,441.022945634888,511,0.008
1983-07-15,SYNTH,440.8883061226171,450.4165805244526,431.2578871782486,440.7861615800841,502,0.008
1983-07-18,SYNTH,441.22660011468383,445.1939952957582,436.8102460463676,440.77764122744196,510,0.008
1983-07-19,SYNTH,441.49975091549743,447.2904186725804,440.88978646140134,446.68045421848433,616,0.008
1983-07-20,SYNTH,445.4747294691653,446.2073694403183,445.2025285451101,445.9351685162631,510,0.008
1983-07-21,SYNTH,444.3489113151142,451.5020828357051,437.9264348891786,445.0796064097695,516,0.008
1983-07-22,SYNTH,445.37581101144656,451.1412981661471,441.54253160563775,447.3080187603383,543,0.008
1983-07-25,SYNTH,447.3777210344696,454.24799951648674,438.8211646009794,445.69144308299656,537,0.008
1983-07-26,SYNTH,445.0693237746054,448.72474539634453,433.88627878095673,437.5417004026959,670,0.008
1983-07-27,SYNTH,436.9327266718824,439.1133855959019,435.2204292494866,437.4010881735061,510,0.008
1983-07-28,SYNTH,438.1314032689984,443.7065796381451,434.3482102594545,439.92338662860124,540,0.008
1983-07-29,SYNTH,439.1899022070665,440.8825399886141,436.78248019661874,438.47511797816634,516,0.008
1983-08-01,SYNTH,437.5464268433819,441.00794240976734,433.8434437142448,437.30495928063027,505,0.008
1983-08-02,SYNTH,437.6383799410653,446.8382617081662,433.48622466816937,442.6861064352703,614,0.008
1983-08-03,SYNTH,443.6621724663538,444.09132176338073,437.7452824179656,438.1744317149925,624,0.008
1983-08-04,SYNTH,439.7639417934418,452.33972613521166,438.4217094318402,450.9974937736101,752,0.015
1983-08-05,SYNTH,451.7162179754235,460.99125205664853,449.0530281244606,458.3280622056856,645,0.008
1983-08-08,SYNTH,458.76377879546305,463.0682362294782,455.5871718573575,459.8916292913726,524,0.008
1983-08-09,SYNTH,462.44109921603126,468.69167938411744,453.6066295443733,459.85720971245945,556,0.015
1983-08-10,SYNTH,458.54225422696965,458.9077691297897,458.2491801493954,458.61469505221544,501,0.008
1983-08-11,SYNTH,458.5250552211114,460.78454171264855,458.1477404726952,460.40722696423234,540,0.008
1983-08-12,SYNTH,460.8907292670223,461.2674987495143,460.67819135990874,461.0549608424007,503,0.015
1983-08-15,SYNTH,460.2770505347011,461.9982286424793,454.6872250243725,456.4084031321507,584,0.008
1983-08-16,SYNTH,455.84929461861884,466.2917035997776,450.32080947491204,460.7632184560708,607,0.008
1983-08-17,SYNTH,460.95384731813783,466.62970831005083,457.6054465512821,463.2813075431951,550,0.008
1983-08-18,SYNTH,464.0245816287947,465.7927077066905,456.6084280827366,458.37655416063245,622,0.015
1983-08-19,SYNTH,459.10796987601935,460.16956345328725,454.72116428743675,455.78275786470465,572,0.008
1983-08-22,SYNTH,455.1938023036634,461.68627359730834,452.7652564594085,459.2577277530534,588,0.008
1983-08-23,SYNTH,459.6735374759946,464.0901827973672,451.39701004982,455.8136553711926,584,0.008
1983-08-24,SYNTH,455.321255474065,460.118533084573,454.11421215450815,458.91148976501614,578,0.008
1983-08-25,SYNTH,459.3401696338713,460.3960444785859,453.7440231604727,454.7998980051873,599,0.008
1983-08-26,SYNTH,454.91974454193735,461.5468715060734,444.89973120787175,451.5268581720078,574,0.008
1983-08-29,SYNTH,450.3300161130294,453.31464331678916,449.15330891717457,452.13793612093434,540,0.008
1983-08-30,SYNTH,452.93333461822886,456.49385849738906,444.665633829534,448.2261577086942,604,0.008
1983-08-31,SYNTH,446.93925763872346,457.0679006855209,436.0511337497911,446.17977679658856,517,0.008
1983-09-01,SYNTH,445.0493293372294,450.85514600853776,445.03399605405787,450.83981272536624,629,0.015
1983-09-02,SYNTH,451.984568644308,452.0910686551097,451.1253683103442,451.2318683211459,516,0.008
1983-09-05,SYNTH,451.0262191380906,453.4777577521525,450.53874452754945,452.99028314161137,543,0.008
1983-09-06,SYNTH,453.79445281625146,461.5304125016294,437.32851325809577,445.06447294347373,694,0.008
1983-09-07,SYNTH,444.3720398864182,467.9619351257799,412.2641043724559,435.85399961181764,693,0.015
1983-09-08,SYNTH,435.1891467773328,437.66075238052406,429.9888317324232,432.4604373356145,562,0.008
1983-09-09,SYNTH,432.2942868628478,438.0470478070955,426.1014063247633,431.854167269011,510,0.008
1983-09-12,SYNTH,431.4424481381511,451.0675874396752,415.4400619271892,435.0652012287133,583,0.008
1983-09-13,SYNTH,433.2461830290147,434.9639730031988,431.22035169827694,432.9381416724611,507,0.008
1983-09-14,SYNTH,433.3013870034903,435.1515216755442,423.30961737891806,425.159752050972,689,0.015
1983-09-15,SYNTH,424.9120440266299,426.7601115420256,421.17290830188006,423.0209758172757,544,0.008
1983-09-16,SYNTH,423.263574276343,426.15457944253126,418.0715234468201,420.9625286130084,554,0.008
1983-09-19,SYNTH,421.3349534066234,421.73950631179855,420.1254766555085,420.53002956068366,519,0.008
1983-09-20,SYNTH,421.2374691325387,432.218881655049,419.50007424604246,430.48148676855277,717,0.008
1983-09-21,SYNTH,429.77960682742884,450.6784500425026,412.93177345822767,433.83061667330145,593,0.015
1983-09-22,SYNTH,434.39672737456004,437.9831610618089,432.00421083071296,435.59064451796183,527,0.008
1983-09-23,SYNTH,434.8013301124696,435.1873221515619,432.9666652969238,433.3526573360161,533,0.008
1983-09-26,SYNTH,433.263498820309,440.6010262555551,432.03545099432444,439.37297842957054,640,0.008
1983-09-27,SYNTH,439.2108429787007,448.20124319064314,434.68886739935573,443.67926761129814,601,0.008
1983-09-28,SYNTH,444.1179723765665,448.479898922282,443.48048804589297,447.8424145916085,583,0.008
1983-09-29,SYNTH,448.7363926478287,450.7821224170397,444.2097448490949,446.25547461830587,555,0.008
1983-09-30,SYNTH,446.0549901350597,447.5161350055671,441.2072157702481,442.6683606407555,576,0.008
1983-10-03,SYNTH,441.85310583971886,445.5927832966079,437.7308851249317,441.47056258182073,508,0.008
1983-10-04,SYNTH,441.176610784535,462.95836593363646,430.48824026665415,452.2699954157556,748,0.015
1983-10-05,SYNTH,452.9416813207115,454.88505126889805,449.4064901200528,451.34986006823937,535,0.008
1983-10-06,SYNTH,450.44440061460034,465.9764197457408,435.39485551344853,450.926874644589,510,0.008
1983-10-07,SYNTH,450.366736556946,460.8258295831737,439.6457436946382,450.1048367208658,505,0.008
1983-10-10,SYNTH,451.08846196377016,455.83764427300656,448.3999570358417,453.1491393450781,545,0.008
1983-10-11,SYNTH,452.58843520647054,456.0382572209714,442.0394223547242,445.48924436922505,658,0.008
1983-10-12,SYNTH,443.072232264541,445.74104998512547,425.3342925537273,428.0031102743118,846,0.015
1983-10-13,SYNTH,428.16229464911237,432.0297408473419,426.71865218569104,430.58609838392056,556,0.008
1983-10-14,SYNTH,430.27662458351887,444.2968720884108,421.96621749854864,435.98646500344057,631,0.015
1983-10-17,SYNTH,436.3169609288447,440.07248174182564,435.83865345680874,439.5941742697897,574,0.008
1983-10-18,SYNTH,440.93628592504535,441.31844162446487,439.1775381670522,439.5596938664717,531,0.008
1983-10-19,SYNTH,440.4471614723447,441.82259998482425,439.3349735148541,440.71041202733363,505,0.008
1983-10-20,SYNTH,439.74540913493576,441.9324831484824,438.8007384574028,440.98781247094945,528,0.008
1983-10-21,SYNTH,441.33008846322036,442.90490231758395,439.2927843322336,440.8675981865972,510,0.008
1983-10-24,SYNTH,440.00608705082476,440.74353887046937,435.7275401482552,436.4649919678998,580,0.008
1983-10-25,SYNTH,435.46600030978857,442.2636369858877,426.46664289061926,433.26427956671836,550,0.008
1983-10-26,SYNTH,433.3739293561189,434.4878982670188,430.5257588316903,431.63972774259025,540,0.008
1983-10-27,SYNTH,431.54090056388446,435.54184342159436,428.79409020247897,432.79503306018887,529,0.008
1983-10-28,SYNTH,432.6641557653537,443.04679904145,424.5403179792643,434.9229612553606,552,0.008
1983-10-31,SYNTH,436.01968479793874,441.4232365839555,427.31473029055377,432.7182820765705,576,0.015
1983-11-01,SYNTH,433.5650372513575,442.3884412724261,429.944957659304,438.7683616803726,619,0.008
1983-11-02,SYNTH,438.2573268659392,441.29358197254624,438.2507874220454,441.2870425286524,568,0.008
1983-11-03,SYNTH,441.0780081165313,449.6610477178051,433.2885432592864,441.87158286056024,517,0.008
1983-11-04,SYNTH,442.19143024666255,448.0355916496103,439.786836116874,445.63099751982173,577,0.008
1983-11-07,SYNTH,444.75906827678733,452.4512431434077,444.7253678810953,452.41754274771563,670,0.015
1983-11-08,SYNTH,454.20671944729264,458.72177163440267,449.44612428476074,453.9611764718708,505,0.008
1983-11-09,SYNTH,453.6576920216311,457.66304418807124,452.4136340857642,456.4189862522044,560,0.008
1983-11-10,SYNTH,455.76852073402915,459.70011832876366,451.35056926205465,455.28216685678916,510,0.008
1983-11-11,SYNTH,455.1693641210653,465.5030073614715,450.1501232169323,460.48376645733845,616,0.008
1983-11-14,SYNTH,459.47448483800366,479.78245501783186,443.96789043742905,464.27586061725725,603,0.015
1983-11-15,SYNTH,464.4300620465358,472.9391592762842,460.14326511514224,468.65236234489066,590,0.008
1983-11-16,SYNTH,467.57363715486804,485.70851568395017,444.47364871308235,462.6085272421645,606,0.015
1983-11-17,SYNTH,462.3518472607162,465.48620606299477,456.95517686515626,460.0895356674348,549,0.008
1983-11-18,SYNTH,459.39303346524906,478.6114629298011,445.81794903068186,465.0363784952339,622,0.015
1983-11-21,SYNTH,466.387687298844,483.90077370999603,435.8176580340753,453.3307444452273,783,0.015
1983-11-22,SYNTH,453.93185814293184,455.9912580564476,453.1595444659193,455.218944379435,528,0.008
1983-11-23,SYNTH,458.23049459128214,459.3111384413826,454.8526709602595,455.93331481035995,550,0.015
1983-11-24,SYNTH,456.97043029811215,467.79208385196523,442.0075944558571,452.82924800971017,591,0.008
1983-11-25,SYNTH,452.1374042909505,461.63740116678156,444.31301360122654,453.8130104770576,536,0.008
1983-11-28,SYNTH,453.626192423979,470.7770855801134,429.4954306843453,446.64632384047974,655,0.015
1983-11-29,SYNTH,450.20789917519454,453.7650090548821,435.6250976112579,439.1822074909455,747,0.015
1983-11-30,SYNTH,439.04811995589057,440.80244869981215,435.4227665865571,437.17709533047866,542,0.008
1983-12-01,SYNTH,436.76698713760624,441.7791725825908,436.4076900610241,441.4198755060086,605,0.008
1983-12-02,SYNTH,442.47872007802044,442.5648867394472,434.32582005498256,434.41198671640933,683,0.015
1983-12-05,SYNTH,435.2594708796032,437.02171952174655,432.43885736271756,434.2011060048609,524,0.008
